Cosine_th,Density (gr/cm3),Energy (GeV),Eta (1/GeV/sr/s/cm2),Height (km),Slant depth (gr/cm2)
0.0,4.5202228410440214e-08,2074826.5578502887,4.8110345743049593e-32,78.38775510204081,0.14844274457711568
0.0,4.5202228410440214e-08,2766825.682915017,2.411606467963685e-32,78.38775510204081,0.14844274457711568
0.0,4.5202228410440214e-08,3689621.347227101,1.1972813240340807e-32,78.38775510204081,0.14844274457711568
0.0,4.5202228410440214e-08,4920189.143094657,6.067036723557553e-33,78.38775510204081,0.14844274457711568
0.0,4.5202228410440214e-08,6561177.672614025,3.120333684310144e-33,78.38775510204081,0.14844274457711568
0.0,4.5202228410440214e-08,8749471.046662277,1.5916592919497998e-33,78.38775510204081,0.14844274457711568
0.0,4.5202228410440214e-08,11667607.16081662,8.294224326994445e-34,78.38775510204081,0.14844274457711568
0.0,4.5202228410440214e-08,15559004.211011235,4.339467072802452e-34,78.38775510204081,0.14844274457711568
0.0,4.5202228410440214e-08,20748265.57850289,2.316556342136733e-34,78.38775510204081,0.14844274457711568
0.0,4.5202228410440214e-08,27668256.82915017,1.2843638526740207e-34,78.38775510204081,0.14844274457711568
0.0,4.5202228410440214e-08,36896213.47227101,7.337358632921779e-35,78.38775510204081,0.14844274457711568
0.0,4.5202228410440214e-08,49201891.43094657,4.3493826549768624e-35,78.38775510204081,0.14844274457711568
0.0,4.5202228410440214e-08,65611776.72614025,2.608537260653752e-35,78.38775510204081,0.14844274457711568
0.0,4.5202228410440214e-08,87494710.4666228,1.5656895487326384e-35,78.38775510204081,0.14844274457711568
0.0,4.5202228410440214e-08,116676071.60816622,9.246961251068648e-36,78.38775510204081,0.14844274457711568
0.0,4.5202228410440214e-08,155590042.11011234,5.350915185348469e-36,78.38775510204081,0.14844274457711568
0.0,4.5202228410440214e-08,207482655.7850289,3.0205144408379815e-36,78.38775510204081,0.14844274457711568
0.0,4.5202228410440214e-08,276682568.29150176,1.6409001995150642e-36,78.38775510204081,0.14844274457711568
0.0,4.5202228410440214e-08,368962134.7227101,8.454960454975782e-37,78.38775510204081,0.14844274457711568
0.0,4.5202228410440214e-08,492018914.3094657,4.215311404601337e-37,78.38775510204081,0.14844274457711568
0.0,4.5202228410440214e-08,656117767.2614025,1.9609631653863987e-37,78.38775510204081,0.14844274457711568
0.0,4.5202228410440214e-08,874947104.6662278,8.542186879247901e-38,78.38775510204081,0.14844274457711568
0.0,4.5202228410440214e-08,1166760716.0816624,3.425325847420891e-38,78.38775510204081,0.14844274457711568
0.0,4.5202228410440214e-08,1555900421.1011233,1.2441309518945291e-38,78.38775510204081,0.14844274457711568
0.0,4.5202228410440214e-08,2074826557.850289,4.0814079639420206e-39,78.38775510204081,0.14844274457711568
0.0,4.5202228410440214e-08,2766825682.915017,1.1673430548977806e-39,78.38775510204081,0.14844274457711568
0.0,4.5202228410440214e-08,3689621347.227101,2.8365043602488563e-40,78.38775510204081,0.14844274457711568
0.0,4.5202228410440214e-08,4920189143.094657,5.707629490455801e-41,78.38775510204081,0.14844274457711568
0.0,4.5202228410440214e-08,6561177672.614025,8.93734391096811e-42,78.38775510204081,0.14844274457711568
0.0,4.5202228410440214e-08,8749471046.66228,1.0400677608256863e-42,78.38775510204081,0.14844274457711568
0.0,4.5202228410440214e-08,11667607160.81662,7.28042431922329e-44,78.38775510204081,0.14844274457711568
0.0,4.5202228410440214e-08,15559004211.011234,4.439742010164243e-45,78.38775510204081,0.14844274457711568
0.0,4.5202228410440214e-08,20748265578.50289,1.6574599128834576e-46,78.38775510204081,0.14844274457711568
0.0,4.5202228410440214e-08,27668256829.150173,2.01487554427029e-48,78.38775510204081,0.14844274457711568
0.0,4.5202228410440214e-08,36896213472.27101,9.607768632658319e-51,78.38775510204081,0.14844274457711568
0.0,4.5202228410440214e-08,49201891430.94656,8.769939182569336e-54,78.38775510204081,0.14844274457711568
0.0,4.5202228410440214e-08,65611776726.140236,3.734889536534023e-57,78.38775510204081,0.14844274457711568
0.0,5.710678106862527e-08,0.54785,1.755451033598273e-21,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,0.7995060089238469,1.755451033598273e-21,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,1.1667607160816622,1.755451033598273e-21,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,1.5559004211011234,1.7550580602631726e-21,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,2.074826557850289,1.6538355298444194e-21,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,2.7668256829150173,1.467669147155486e-21,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,3.689621347227101,1.1119365074778486e-21,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,4.920189143094657,7.040459010628306e-22,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,6.561177672614025,4.1028677385707655e-22,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,8.749471046662281,2.5215839816869076e-22,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,11.667607160816619,1.587348860244738e-22,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,15.559004211011233,9.840239018798643e-23,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,20.748265578502885,5.914426554236793e-23,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,27.66825682915017,3.5328431335669127e-23,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,36.89621347227101,2.0521412295879546e-23,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,49.20189143094657,1.1871251284894034e-23,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,65.61177672614025,6.896622521264781e-24,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,87.49471046662279,4.086882787233304e-24,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,116.6760716081662,2.4918159842224022e-24,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,155.59004211011234,1.5500258346049675e-24,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,207.48265578502892,9.617735470150619e-25,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,276.68256829150175,5.992947009272e-25,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,368.9621347227101,3.751004057165533e-25,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,492.0189143094657,2.3527372080122035e-25,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,656.1177672614024,1.470013469055263e-25,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,874.9471046662279,9.215576672719735e-26,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,1166.760716081662,5.818141652702704e-26,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,1555.9004211011234,3.645487808239305e-26,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,2074.8265578502887,2.294390186721412e-26,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,2766.8256829150173,1.4443898237519207e-26,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,3689.6213472271006,9.09629070659628e-27,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,4920.189143094656,5.7154743915196876e-27,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,6561.177672614024,3.600533372864324e-27,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,8749.471046662278,2.2570036282408567e-27,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,11667.60716081662,1.4132094327240346e-27,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,15559.004211011234,8.841824607378149e-28,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,20748.26557850289,5.5196886962379e-28,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,27668.25682915017,3.434706356182264e-28,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,36896.213472271,2.1299702766643457e-28,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,49201.89143094656,1.3115363603885327e-28,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,65611.77672614025,8.016674151248313e-29,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,87494.71046662277,4.8338640723258445e-29,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,116676.0716081662,2.9186124397022467e-29,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,155590.04211011232,1.7234036553263094e-29,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,207482.6557850289,1.0078731874145747e-29,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,276682.5682915017,5.80648836607021e-30,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,368962.13472271006,3.2669401596296246e-30,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,492018.9143094657,1.8128639841441063e-30,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,656117.7672614024,9.752120156473528e-31,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,874947.1046662279,5.099258822858674e-31,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,1166760.716081662,2.6496420223761634e-31,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,1555900.4211011238,1.3346038865162744e-31,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,2074826.5578502887,6.678515953466824e-32,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,2766825.682915017,3.347675083094554e-32,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,3689621.347227101,1.6619915981285928e-32,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,4920189.143094657,8.421797188080308e-33,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,6561177.672614025,4.331365926057221e-33,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,8749471.046662277,2.209379569087795e-33,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,11667607.16081662,1.1513104455733249e-33,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,15559004.211011235,6.023520143409873e-34,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,20748265.57850289,3.21554326335641e-34,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,27668256.82915017,1.7827743484537069e-34,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,36896213.47227101,1.0184591513181663e-34,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,49201891.43094657,6.037053658088107e-35,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,65611776.72614025,3.6206522830468473e-35,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,87494710.4666228,2.1731360201541426e-35,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,116676071.60816622,1.2834281349809732e-35,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,155590042.11011234,7.42662759639527e-36,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,207482655.7850289,4.192134680989635e-36,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,276682568.29150176,2.2773388262325102e-36,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,368962134.7227101,1.1734058421733456e-36,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,492018914.3094657,5.850021894867698e-37,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,656117767.2614025,2.721377813094759e-37,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,874947104.6662278,1.18544160467771e-37,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,1166760716.0816624,4.753407308963628e-38,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,1555900421.1011233,1.726480604394484e-38,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,2074826557.850289,5.663674457311434e-39,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,2766825682.915017,1.6198687382250713e-39,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,3689621347.227101,3.9360285110759314e-40,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,4920189143.094657,7.919987297786893e-41,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,6561177672.614025,1.240144098281576e-41,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,8749471046.66228,1.4431808682691637e-42,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,11667607160.81662,1.0102159499036204e-43,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,15559004211.011234,6.160407609262607e-45,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,20748265578.50289,2.299771984495901e-46,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,27668256829.150173,2.795701060768504e-48,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,36896213472.27101,1.3331159747478567e-50,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,49201891430.94656,1.2168751360183054e-53,76.77551020408163,0.20406879846836373
0.0,5.710678106862527e-08,65611776726.140236,5.182034961496289e-57,76.77551020408163,0.20406879846836373
0.0,7.104305226807443e-08,0.54785,2.365036607785479e-21,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,0.7995060089238469,2.365036607785479e-21,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,1.1667607160816622,2.365036607785479e-21,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,1.5559004211011234,2.3645023912975148e-21,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,2.074826557850289,2.2281239328512944e-21,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,2.7668256829150173,1.9773039029454118e-21,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,3.689621347227101,1.4980369339639095e-21,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,4.920189143094657,9.485090066597166e-22,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,6.561177672614025,5.527476745348371e-22,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,8.749471046662281,3.397137118725781e-22,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,11.667607160816619,2.138517135123097e-22,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,15.559004211011233,1.3257056741410496e-22,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,20.748265578502885,7.96812080770217e-23,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,27.66825682915017,4.7595904399241596e-23,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,36.89621347227101,2.76474274345587e-23,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,49.20189143094657,1.5993591253707812e-23,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,65.61177672614025,9.291536707802926e-24,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,87.49471046662279,5.50610383902192e-24,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,116.6760716081662,3.357134491896033e-24,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,155.59004211011234,2.088295819196164e-24,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,207.48265578502892,1.2957650662024046e-24,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,276.68256829150175,8.074099239867112e-25,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,368.9621347227101,5.053604415093309e-25,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,492.0189143094657,3.1697646382324307e-25,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,656.1177672614024,1.9804991077416043e-25,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,874.9471046662279,1.2415817239083735e-25,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,1166.760716081662,7.838557854742766e-26,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,1555.9004211011234,4.9114128983705416e-26,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,2074.8265578502887,3.0911253961069164e-26,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,2766.8256829150173,1.9459513333924983e-26,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,3689.6213472271006,1.2254899279193657e-26,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,4920.189143094656,7.700081696291664e-27,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,6561.177672614024,4.8507255679395966e-27,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,8749.471046662278,3.0406649420793003e-27,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,11667.60716081662,1.903877174037695e-27,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,15559.004211011234,1.1911590410459779e-27,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,20748.26557850289,7.435968385076486e-28,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,27668.25682915017,4.627078904891598e-28,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,36896.213472271,2.8693572261323163e-28,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,49201.89143094656,1.766790346288399e-28,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,65611.77672614025,1.0799200800842579e-28,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,87494.71046662277,6.511550984540357e-29,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,116676.0716081662,3.931499828209619e-29,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,155590.04211011232,2.3214553346887568e-29,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,207482.6557850289,1.3575958953978532e-29,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,276682.5682915017,7.8211253358072e-30,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,368962.13472271006,4.400353187525672e-30,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,492018.9143094657,2.4417560788238207e-30,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,656117.7672614024,1.3134949872692863e-30,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,874947.1046662279,6.867985616686715e-31,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,1166760.716081662,3.568637974343751e-31,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,1555900.4211011238,1.7974682907633407e-31,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,2074826.5578502887,8.994619529903623e-32,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,2766825.682915017,4.508587033133315e-32,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,3689621.347227101,2.2383128241860522e-32,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,4920189.143094657,1.1342042595194308e-32,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,6561177.672614025,5.833189459271107e-33,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,8749471.046662277,2.975412050091575e-33,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,11667607.16081662,1.550475377350936e-33,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,15559004.211011235,8.111842176924433e-34,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,20748265.57850289,4.330324546652707e-34,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,27668256.82915017,2.4008142757886643e-34,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,36896213.47227101,1.371514413018797e-34,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,49201891.43094657,8.129688458637301e-35,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,65611776.72614025,4.875580504639673e-35,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,87494710.4666228,2.9262808409611353e-35,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,116676071.60816622,1.728183908366357e-35,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,155590042.11011234,9.999979654434477e-36,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,207482655.7850289,5.644576479350928e-36,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,276682568.29150176,3.0662883704416714e-36,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,368962134.7227101,1.5798753410695418e-36,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,492018914.3094657,7.876282375648543e-37,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,656117767.2614025,3.663889386019891e-37,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,874947104.6662278,1.5959657397907178e-37,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,1166760716.0816624,6.399392632341754e-38,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,1555900421.1011233,2.324268573196001e-38,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,2074826557.850289,7.624546864263547e-39,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,2766825682.915017,2.1806563764599396e-39,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,3689621347.227101,5.2985601330413934e-40,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,4920189143.094657,1.0661467568293407e-40,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,6561177672.614025,1.6693941974940404e-41,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,8749471046.66228,1.942685395598126e-42,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,11667607160.81662,1.3598615422314018e-43,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,15559004211.011234,8.2924670599393e-45,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,20748265578.50289,3.0956236464034222e-46,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,27668256829.150173,3.76319510289622e-48,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,36896213472.27101,1.79448461078841e-50,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,49201891430.94656,1.6380448401908121e-53,75.16326530612245,0.27216398509129136
0.0,7.104305226807443e-08,65611776726.140236,6.975113129688716e-57,75.16326530612245,0.27216398509129136
