Cosine_th,Density (gr/cm3),Energy (GeV),Height (km),Omega (1/GeV/sr/s/cm2),Slant depth (gr/cm2)
0.0,7.349436009202739e-07,4.920189143094657,55.81632653061224,3.061733850310922e-24,4.42466487593717
0.0,7.349436009202739e-07,6.561177672614025,55.81632653061224,1.7857731244232517e-24,4.42466487593717
0.0,7.349436009202739e-07,8.749471046662281,55.81632653061224,1.0783860341076683e-24,4.42466487593717
0.0,7.349436009202739e-07,11.667607160816619,55.81632653061224,6.493363380154481e-25,4.42466487593717
0.0,7.349436009202739e-07,15.559004211011233,55.81632653061224,3.8565733392972883e-25,4.42466487593717
0.0,7.349436009202739e-07,20.748265578502885,55.81632653061224,2.244805668353493e-25,4.42466487593717
0.0,7.349436009202739e-07,27.66825682915017,55.81632653061224,1.2692252189371375e-25,4.42466487593717
0.0,7.349436009202739e-07,36.89621347227101,55.81632653061224,6.944880984069985e-26,4.42466487593717
0.0,7.349436009202739e-07,49.20189143094657,55.81632653061224,3.71929804420132e-26,4.42466487593717
0.0,7.349436009202739e-07,65.61177672614025,55.81632653061224,2.0445196751404198e-26,4.42466487593717
0.0,7.349436009202739e-07,87.49471046662279,55.81632653061224,1.1726357385105155e-26,4.42466487593717
0.0,7.349436009202739e-07,116.6760716081662,55.81632653061224,7.113690320947673e-27,4.42466487593717
0.0,7.349436009202739e-07,155.59004211011234,55.81632653061224,4.4507572510871344e-27,4.42466487593717
0.0,7.349436009202739e-07,207.48265578502892,55.81632653061224,2.7934223521649057e-27,4.42466487593717
0.0,7.349436009202739e-07,276.68256829150175,55.81632653061224,1.7609962754718395e-27,4.42466487593717
0.0,7.349436009202739e-07,368.9621347227101,55.81632653061224,1.1082841350333632e-27,4.42466487593717
0.0,7.349436009202739e-07,492.0189143094657,55.81632653061224,6.993230069159053e-28,4.42466487593717
0.0,7.349436009202739e-07,656.1177672614024,55.81632653061224,4.381971951814812e-28,4.42466487593717
0.0,7.349436009202739e-07,874.9471046662279,55.81632653061224,2.7636189835067928e-28,4.42466487593717
0.0,7.349436009202739e-07,1166.760716081662,55.81632653061224,1.7375023597000985e-28,4.42466487593717
0.0,7.349436009202739e-07,1555.9004211011234,55.81632653061224,1.1006476793443163e-28,4.42466487593717
0.0,7.349436009202739e-07,2074.8265578502887,55.81632653061224,6.935945092290493e-29,4.42466487593717
0.0,7.349436009202739e-07,2766.8256829150173,55.81632653061224,4.365265064971088e-29,4.42466487593717
0.0,7.349436009202739e-07,3689.6213472271006,55.81632653061224,2.7541052860311757e-29,4.42466487593717
0.0,7.349436009202739e-07,4920.189143094656,55.81632653061224,1.7347068288804022e-29,4.42466487593717
0.0,7.349436009202739e-07,6561.177672614024,55.81632653061224,1.0894778730970911e-29,4.42466487593717
0.0,7.349436009202739e-07,8749.471046662278,55.81632653061224,6.855014712192414e-30,4.42466487593717
0.0,7.349436009202739e-07,11667.60716081662,55.81632653061224,4.296870210612033e-30,4.42466487593717
0.0,7.349436009202739e-07,15559.004211011234,55.81632653061224,2.6974933781368416e-30,4.42466487593717
0.0,7.349436009202739e-07,20748.26557850289,55.81632653061224,1.68004142284064e-30,4.42466487593717
0.0,7.349436009202739e-07,27668.25682915017,55.81632653061224,1.0437424005870471e-30,4.42466487593717
0.0,7.349436009202739e-07,36896.213472271,55.81632653061224,6.4495288557123045e-31,4.42466487593717
0.0,7.349436009202739e-07,49201.89143094656,55.81632653061224,3.965994524572629e-31,4.42466487593717
0.0,7.349436009202739e-07,65611.77672614025,55.81632653061224,2.4201562165494173e-31,4.42466487593717
0.0,7.349436009202739e-07,87494.71046662277,55.81632653061224,1.4702658776381126e-31,4.42466487593717
0.0,7.349436009202739e-07,116676.0716081662,55.81632653061224,8.770399088974079e-32,4.42466487593717
0.0,7.349436009202739e-07,155590.04211011232,55.81632653061224,5.18281968973545e-32,4.42466487593717
0.0,7.349436009202739e-07,207482.6557850289,55.81632653061224,3.038037348627141e-32,4.42466487593717
0.0,7.349436009202739e-07,276682.5682915017,55.81632653061224,1.7393536812600858e-32,4.42466487593717
0.0,7.349436009202739e-07,368962.13472271006,55.81632653061224,9.810538218784178e-33,4.42466487593717
0.0,7.349436009202739e-07,492018.9143094657,55.81632653061224,5.422845877417569e-33,4.42466487593717
0.0,7.349436009202739e-07,656117.7672614024,55.81632653061224,2.9180100155548358e-33,4.42466487593717
0.0,7.349436009202739e-07,874947.1046662279,55.81632653061224,1.5420814521670394e-33,4.42466487593717
0.0,7.349436009202739e-07,1166760.716081662,55.81632653061224,7.998365498186096e-34,4.42466487593717
0.0,7.349436009202739e-07,1555900.4211011238,55.81632653061224,4.030421316864863e-34,4.42466487593717
0.0,7.349436009202739e-07,2074826.5578502887,55.81632653061224,2.0045592090213973e-34,4.42466487593717
0.0,7.349436009202739e-07,2766825.682915017,55.81632653061224,1.0053123822431958e-34,4.42466487593717
0.0,7.349436009202739e-07,3689621.347227101,55.81632653061224,5.038844490126929e-35,4.42466487593717
0.0,7.349436009202739e-07,4920189.143094657,55.81632653061224,2.529418689047758e-35,4.42466487593717
0.0,7.349436009202739e-07,6561177.672614025,55.81632653061224,1.3051296163623425e-35,4.42466487593717
0.0,7.349436009202739e-07,8749471.046662277,55.81632653061224,6.697914044464205e-36,4.42466487593717
0.0,7.349436009202739e-07,11667607.16081662,55.81632653061224,3.4732988178207634e-36,4.42466487593717
0.0,7.349436009202739e-07,15559004.211011235,55.81632653061224,1.83163378566056e-36,4.42466487593717
0.0,7.349436009202739e-07,20748265.57850289,55.81632653061224,9.741545423396612e-37,4.42466487593717
0.0,7.349436009202739e-07,27668256.82915017,55.81632653061224,5.3751148859754905e-37,4.42466487593717
0.0,7.349436009202739e-07,36896213.47227101,55.81632653061224,3.0475246023802476e-37,4.42466487593717
0.0,7.349436009202739e-07,49201891.43094657,55.81632653061224,1.7855178164439329e-37,4.42466487593717
0.0,7.349436009202739e-07,65611776.72614025,55.81632653061224,1.0581417669485974e-37,4.42466487593717
0.0,7.349436009202739e-07,87494710.4666228,55.81632653061224,6.322537478277752e-38,4.42466487593717
0.0,7.349436009202739e-07,116676071.60816622,55.81632653061224,3.685402812370759e-38,4.42466487593717
0.0,7.349436009202739e-07,155590042.11011234,55.81632653061224,2.1211256893330136e-38,4.42466487593717
0.0,7.349436009202739e-07,207482655.7850289,55.81632653061224,1.1810344645161375e-38,4.42466487593717
0.0,7.349436009202739e-07,276682568.29150176,55.81632653061224,6.365451570345381e-39,4.42466487593717
0.0,7.349436009202739e-07,368962134.7227101,55.81632653061224,3.3215549579141885e-39,4.42466487593717
0.0,7.349436009202739e-07,492018914.3094657,55.81632653061224,1.631758648504375e-39,4.42466487593717
0.0,7.349436009202739e-07,656117767.2614025,55.81632653061224,7.679926723410032e-40,4.42466487593717
0.0,7.349436009202739e-07,874947104.6662278,55.81632653061224,3.356291530038159e-40,4.42466487593717
0.0,7.349436009202739e-07,1166760716.0816624,55.81632653061224,1.3788500835967119e-40,4.42466487593717
0.0,7.349436009202739e-07,1555900421.1011233,55.81632653061224,5.045434184162633e-41,4.42466487593717
0.0,7.349436009202739e-07,2074826557.850289,55.81632653061224,1.7241944713345838e-41,4.42466487593717
0.0,7.349436009202739e-07,2766825682.915017,55.81632653061224,5.1981634928595705e-42,4.42466487593717
0.0,7.349436009202739e-07,3689621347.227101,55.81632653061224,1.2969245405668605e-42,4.42466487593717
0.0,7.349436009202739e-07,4920189143.094657,55.81632653061224,2.731449850294091e-43,4.42466487593717
0.0,7.349436009202739e-07,6561177672.614025,55.81632653061224,4.508638124105877e-44,4.42466487593717
0.0,7.349436009202739e-07,8749471046.66228,55.81632653061224,5.894876702494234e-45,4.42466487593717
0.0,7.349436009202739e-07,11667607160.81662,55.81632653061224,5.1820262770862274e-46,4.42466487593717
0.0,7.349436009202739e-07,15559004211.011234,55.81632653061224,2.9283292306058194e-47,4.42466487593717
0.0,7.349436009202739e-07,20748265578.50289,55.81632653061224,1.0906814350274414e-48,4.42466487593717
0.0,7.349436009202739e-07,27668256829.150173,55.81632653061224,1.8463935604072756e-50,4.42466487593717
0.0,7.349436009202739e-07,36896213472.27101,55.81632653061224,9.071127176698279e-53,4.42466487593717
0.0,7.349436009202739e-07,49201891430.94656,55.81632653061224,1.5156777073433173e-55,4.42466487593717
0.0,7.349436009202739e-07,65611776726.140236,55.81632653061224,2.970021797802971e-59,4.42466487593717
0.0,8.786332063099501e-07,0.7829999999999999,54.204081632653065,6.649897906432693e-24,5.470480455757787
0.0,8.786332063099501e-07,0.9558104627445452,54.204081632653065,6.649897906432693e-24,5.470480455757787
0.0,8.786332063099501e-07,1.1667607160816622,54.204081632653065,6.649897906432693e-24,5.470480455757787
0.0,8.786332063099501e-07,1.5559004211011234,54.204081632653065,8.322293203874851e-24,5.470480455757787
0.0,8.786332063099501e-07,2.074826557850289,54.204081632653065,8.396445247738079e-24,5.470480455757787
0.0,8.786332063099501e-07,2.7668256829150173,54.204081632653065,7.689344685597535e-24,5.470480455757787
0.0,8.786332063099501e-07,3.689621347227101,54.204081632653065,5.9972774676778674e-24,5.470480455757787
0.0,8.786332063099501e-07,4.920189143094657,54.204081632653065,3.8077477421760525e-24,5.470480455757787
0.0,8.786332063099501e-07,6.561177672614025,54.204081632653065,2.2207806568924668e-24,5.470480455757787
0.0,8.786332063099501e-07,8.749471046662281,54.204081632653065,1.3410689916257152e-24,5.470480455757787
0.0,8.786332063099501e-07,11.667607160816619,54.204081632653065,8.07518754917189e-25,5.470480455757787
0.0,8.786332063099501e-07,15.559004211011233,54.204081632653065,4.796191352105003e-25,5.470480455757787
0.0,8.786332063099501e-07,20.748265578502885,54.204081632653065,2.791854356856091e-25,5.470480455757787
0.0,8.786332063099501e-07,27.66825682915017,54.204081632653065,1.5786266006778152e-25,5.470480455757787
0.0,8.786332063099501e-07,36.89621347227101,54.204081632653065,8.638481612605411e-26,5.470480455757787
0.0,8.786332063099501e-07,49.20189143094657,54.204081632653065,4.626639833831513e-26,5.470480455757787
0.0,8.786332063099501e-07,65.61177672614025,54.204081632653065,2.5434224440398407e-26,5.470480455757787
0.0,8.786332063099501e-07,87.49471046662279,54.204081632653065,1.458818805883839e-26,5.470480455757787
0.0,8.786332063099501e-07,116.6760716081662,54.204081632653065,8.849812119698166e-27,5.470480455757787
0.0,8.786332063099501e-07,155.59004211011234,54.204081632653065,5.5369417789028e-27,5.470480455757787
0.0,8.786332063099501e-07,207.48265578502892,54.204081632653065,3.4751221784582535e-27,5.470480455757787
0.0,8.786332063099501e-07,276.68256829150175,54.204081632653065,2.190716353361359e-27,5.470480455757787
0.0,8.786332063099501e-07,368.9621347227101,54.204081632653065,1.3787074762907844e-27,5.470480455757787
0.0,8.786332063099501e-07,492.0189143094657,54.204081632653065,8.699402006028447e-28,5.470480455757787
0.0,8.786332063099501e-07,656.1177672614024,54.204081632653065,5.450923300145775e-28,5.470480455757787
0.0,8.786332063099501e-07,874.9471046662279,54.204081632653065,3.437676440099646e-28,5.470480455757787
0.0,8.786332063099501e-07,1166.760716081662,54.204081632653065,2.16119923074125e-28,5.470480455757787
0.0,8.786332063099501e-07,1555.9004211011234,54.204081632653065,1.3689726785938524e-28,5.470480455757787
0.0,8.786332063099501e-07,2074.8265578502887,54.204081632653065,8.626352141088229e-29,5.470480455757787
0.0,8.786332063099501e-07,2766.8256829150173,54.204081632653065,5.428786620046129e-29,5.470480455757787
0.0,8.786332063099501e-07,3689.6213472271006,54.204081632653065,3.424819282990288e-29,5.470480455757787
0.0,8.786332063099501e-07,4920.189143094656,54.204081632653065,2.1569713005607102e-29,5.470480455757787
0.0,8.786332063099501e-07,6561.177672614024,54.204081632653065,1.3545276902704987e-29,5.470480455757787
0.0,8.786332063099501e-07,8749.471046662278,54.204081632653065,8.521618225464384e-30,5.470480455757787
0.0,8.786332063099501e-07,11667.60716081662,54.204081632653065,5.340746673677803e-30,5.470480455757787
0.0,8.786332063099501e-07,15559.004211011234,54.204081632653065,3.352271107983116e-30,5.470480455757787
0.0,8.786332063099501e-07,20748.26557850289,54.204081632653065,2.0874765023241977e-30,5.470480455757787
0.0,8.786332063099501e-07,27668.25682915017,54.204081632653065,1.2966150317513492e-30,5.470480455757787
0.0,8.786332063099501e-07,36896.213472271,54.204081632653065,8.01036914196397e-31,5.470480455757787
0.0,8.786332063099501e-07,49201.89143094656,54.204081632653065,4.9246751876450954e-31,5.470480455757787
0.0,8.786332063099501e-07,65611.77672614025,54.204081632653065,3.004413047778373e-31,5.470480455757787
0.0,8.786332063099501e-07,87494.71046662277,54.204081632653065,1.8247248410821011e-31,5.470480455757787
0.0,8.786332063099501e-07,116676.0716081662,54.204081632653065,1.088184562122732e-31,5.470480455757787
0.0,8.786332063099501e-07,155590.04211011232,54.204081632653065,6.428688077221956e-32,5.470480455757787
0.0,8.786332063099501e-07,207482.6557850289,54.204081632653065,3.767187600717812e-32,5.470480455757787
0.0,8.786332063099501e-07,276682.5682915017,54.204081632653065,2.1561449058069264e-32,5.470480455757787
0.0,8.786332063099501e-07,368962.13472271006,54.204081632653065,1.2157427075685996e-32,5.470480455757787
0.0,8.786332063099501e-07,492018.9143094657,54.204081632653065,6.717949765192294e-33,5.470480455757787
0.0,8.786332063099501e-07,656117.7672614024,54.204081632653065,3.613921749069601e-33,5.470480455757787
0.0,8.786332063099501e-07,874947.1046662279,54.204081632653065,1.9093527684662823e-33,5.470480455757787
0.0,8.786332063099501e-07,1166760.716081662,54.204081632653065,9.900803429109127e-34,5.470480455757787
0.0,8.786332063099501e-07,1555900.4211011238,54.204081632653065,4.987924963565761e-34,5.470480455757787
0.0,8.786332063099501e-07,2074826.5578502887,54.204081632653065,2.4802526474030843e-34,5.470480455757787
0.0,8.786332063099501e-07,2766825.682915017,54.204081632653065,1.2436163722700627e-34,5.470480455757787
0.0,8.786332063099501e-07,3689621.347227101,54.204081632653065,6.23202643108434e-35,5.470480455757787
0.0,8.786332063099501e-07,4920189.143094657,54.204081632653065,3.127796694960089e-35,5.470480455757787
0.0,8.786332063099501e-07,6561177.672614025,54.204081632653065,1.6135571985028765e-35,5.470480455757787
0.0,8.786332063099501e-07,8749471.046662277,54.204081632653065,8.279275423494742e-36,5.470480455757787
0.0,8.786332063099501e-07,11667607.16081662,54.204081632653065,4.292654477378456e-36,5.470480455757787
0.0,8.786332063099501e-07,15559004.211011235,54.204081632653065,2.263382692518028e-36,5.470480455757787
0.0,8.786332063099501e-07,20748265.57850289,54.204081632653065,1.2036211059335669e-36,5.470480455757787
0.0,8.786332063099501e-07,27668256.82915017,54.204081632653065,6.640179824169221e-37,5.470480455757787
0.0,8.786332063099501e-07,36896213.47227101,54.204081632653065,3.764039589672296e-37,5.470480455757787
0.0,8.786332063099501e-07,49201891.43094657,54.204081632653065,2.2047373319061125e-37,5.470480455757787
0.0,8.786332063099501e-07,65611776.72614025,54.204081632653065,1.306180087775243e-37,5.470480455757787
0.0,8.786332063099501e-07,87494710.4666228,54.204081632653065,7.8019281478483e-38,5.470480455757787
0.0,8.786332063099501e-07,116676071.60816622,54.204081632653065,4.5461133667203155e-38,5.470480455757787
0.0,8.786332063099501e-07,155590042.11011234,54.204081632653065,2.6155575910502407e-38,5.470480455757787
0.0,8.786332063099501e-07,207482655.7850289,54.204081632653065,1.4557880093712436e-38,5.470480455757787
0.0,8.786332063099501e-07,276682568.29150176,54.204081632653065,7.843433310115553e-39,5.470480455757787
0.0,8.786332063099501e-07,368962134.7227101,54.204081632653065,4.09127082215996e-39,5.470480455757787
0.0,8.786332063099501e-07,492018914.3094657,54.204081632653065,2.0091644816780406e-39,5.470480455757787
0.0,8.786332063099501e-07,656117767.2614025,54.204081632653065,9.452850716933726e-40,5.470480455757787
0.0,8.786332063099501e-07,874947104.6662278,54.204081632653065,4.129639339174588e-40,5.470480455757787
0.0,8.786332063099501e-07,1166760716.0816624,54.204081632653065,1.6959780771930982e-40,5.470480455757787
0.0,8.786332063099501e-07,1555900421.1011233,54.204081632653065,6.203804273230869e-41,5.470480455757787
0.0,8.786332063099501e-07,2074826557.850289,54.204081632653065,2.1193481218423144e-41,5.470480455757787
0.0,8.786332063099501e-07,2766825682.915017,54.204081632653065,6.387415099503791e-42,5.470480455757787
0.0,8.786332063099501e-07,3689621347.227101,54.204081632653065,1.5931619663490662e-42,5.470480455757787
0.0,8.786332063099501e-07,4920189143.094657,54.204081632653065,3.3543957841258964e-43,5.470480455757787
0.0,8.786332063099501e-07,6561177672.614025,54.204081632653065,5.535368954064137e-44,5.470480455757787
0.0,8.786332063099501e-07,8749471046.66228,54.204081632653065,7.235228086207552e-45,5.470480455757787
0.0,8.786332063099501e-07,11667607160.81662,54.204081632653065,6.358788862592064e-46,5.470480455757787
0.0,8.786332063099501e-07,15559004211.011234,54.204081632653065,3.592334885484379e-47,5.470480455757787
0.0,8.786332063099501e-07,20748265578.50289,54.204081632653065,1.3376335290769005e-48,5.470480455757787
0.0,8.786332063099501e-07,27668256829.150173,54.204081632653065,2.263877519063141e-50,5.470480455757787
0.0,8.786332063099501e-07,36896213472.27101,54.204081632653065,1.1120036467034693e-52,5.470480455757787
0.0,8.786332063099501e-07,49201891430.94656,54.204081632653065,1.857394986403635e-55,5.470480455757787
0.0,8.786332063099501e-07,65611776726.140236,54.204081632653065,3.638639314516097e-59,5.470480455757787
0.0,1.0519366989939427e-06,0.7829999999999999,52.59183673469388,8.141911732933015e-24,6.661756690116056
0.0,1.0519366989939427e-06,0.9558104627445452,52.59183673469388,8.141911732933015e-24,6.661756690116056
0.0,1.0519366989939427e-06,1.1667607160816622,52.59183673469388,8.141911732933015e-24,6.661756690116056
0.0,1.0519366989939427e-06,1.5559004211011234,52.59183673469388,1.0189270433832344e-23,6.661756690116056
0.0,1.0519366989939427e-06,2.074826557850289,52.59183673469388,1.0279849815405847e-23,6.661756690116056
0.0,1.0519366989939427e-06,2.7668256829150173,52.59183673469388,9.41354100733864e-24,6.661756690116056
0.0,1.0519366989939427e-06,3.689621347227101,52.59183673469388,7.341241083603168e-24,6.661756690116056
0.0,1.0519366989939427e-06,4.920189143094657,52.59183673469388,4.6606406372062034e-24,6.661756690116056
0.0,1.0519366989939427e-06,6.561177672614025,52.59183673469388,2.7180586976418588e-24,6.661756690116056
0.0,1.0519366989939427e-06,8.749471046662281,52.59183673469388,1.6413508373055401e-24,6.661756690116056
0.0,1.0519366989939427e-06,11.667607160816619,52.59183673469388,9.883477669687326e-25,6.661756690116056
0.0,1.0519366989939427e-06,15.559004211011233,52.59183673469388,5.8703946033175835e-25,6.661756690116056
0.0,1.0519366989939427e-06,20.748265578502885,52.59183673469388,3.417316783843783e-25,6.661756690116056
0.0,1.0519366989939427e-06,27.66825682915017,52.59183673469388,1.9324230687278687e-25,6.661756690116056
0.0,1.0519366989939427e-06,36.89621347227101,52.59183673469388,1.0575389204132663e-25,6.661756690116056
0.0,1.0519366989939427e-06,49.20189143094657,52.59183673469388,5.664492355194243e-26,6.661756690116056
0.0,1.0519366989939427e-06,65.61177672614025,52.59183673469388,3.114147664510469e-26,6.661756690116056
0.0,1.0519366989939427e-06,87.49471046662279,52.59183673469388,1.7862177396112055e-26,6.661756690116056
0.0,1.0519366989939427e-06,116.6760716081662,52.59183673469388,1.0835972908875022e-26,6.661756690116056
0.0,1.0519366989939427e-06,155.59004211011234,52.59183673469388,6.779539426826775e-27,6.661756690116056
0.0,1.0519366989939427e-06,207.48265578502892,52.59183673469388,4.2549770802802936e-27,6.661756690116056
0.0,1.0519366989939427e-06,276.68256829150175,52.59183673469388,2.6822954766735784e-27,6.661756690116056
0.0,1.0519366989939427e-06,368.9621347227101,52.59183673469388,1.6880483687576268e-27,6.661756690116056
0.0,1.0519366989939427e-06,492.0189143094657,52.59183673469388,1.0651024385639252e-27,6.661756690116056
0.0,1.0519366989939427e-06,656.1177672614024,52.59183673469388,6.673588477828657e-28,6.661756690116056
0.0,1.0519366989939427e-06,874.9471046662279,52.59183673469388,4.208611796806794e-28,6.661756690116056
0.0,1.0519366989939427e-06,1166.760716081662,52.59183673469388,2.6457508247643646e-28,6.661756690116056
0.0,1.0519366989939427e-06,1555.9004211011234,52.59183673469388,1.6758029094902647e-28,6.661756690116056
0.0,1.0519366989939427e-06,2074.8265578502887,52.59183673469388,1.0559105202051688e-28,6.661756690116056
0.0,1.0519366989939427e-06,2766.8256829150173,52.59183673469388,6.644608558953338e-29,6.661756690116056
0.0,1.0519366989939427e-06,3689.6213472271006,52.59183673469388,4.1914525045446967e-29,6.661756690116056
0.0,1.0519366989939427e-06,4920.189143094656,52.59183673469388,2.639533380632774e-29,6.661756690116056
0.0,1.0519366989939427e-06,6561.177672614024,52.59183673469388,1.6573537540388763e-29,6.661756690116056
0.0,1.0519366989939427e-06,8749.471046662278,52.59183673469388,1.0425237816970456e-29,6.661756690116056
0.0,1.0519366989939427e-06,11667.60716081662,52.59183673469388,6.532706530020386e-30,6.661756690116056
0.0,1.0519366989939427e-06,15559.004211011234,52.59183673469388,4.099675912770306e-30,6.661756690116056
0.0,1.0519366989939427e-06,20748.26557850289,52.59183673469388,2.552373334895567e-30,6.661756690116056
0.0,1.0519366989939427e-06,27668.25682915017,52.59183673469388,1.585032528733253e-30,6.661756690116056
0.0,1.0519366989939427e-06,36896.213472271,52.59183673469388,9.789794622081029e-31,6.661756690116056
0.0,1.0519366989939427e-06,49201.89143094656,52.59183673469388,6.017081187832909e-31,6.661756690116056
0.0,1.0519366989939427e-06,65611.77672614025,52.59183673469388,3.669809715960322e-31,6.661756690116056
0.0,1.0519366989939427e-06,87494.71046662277,52.59183673469388,2.228182001814218e-31,6.661756690116056
0.0,1.0519366989939427e-06,116676.0716081662,52.59183673469388,1.328376347144625e-31,6.661756690116056
0.0,1.0519366989939427e-06,155590.04211011232,52.59183673469388,7.845061829594119e-32,6.661756690116056
0.0,1.0519366989939427e-06,207482.6557850289,52.59183673469388,4.595585149804896e-32,6.661756690116056
0.0,1.0519366989939427e-06,276682.5682915017,52.59183673469388,2.629352460481706e-32,6.661756690116056
0.0,1.0519366989939427e-06,368962.13472271006,52.59183673469388,1.4820120160702662e-32,6.661756690116056
0.0,1.0519366989939427e-06,492018.9143094657,52.59183673469388,8.186308338879762e-33,6.661756690116056
0.0,1.0519366989939427e-06,656117.7672614024,52.59183673469388,4.402468156178921e-33,6.661756690116056
0.0,1.0519366989939427e-06,874947.1046662279,52.59183673469388,2.3252776216667234e-33,6.661756690116056
0.0,1.0519366989939427e-06,1166760.716081662,52.59183673469388,1.2054082012656744e-33,6.661756690116056
0.0,1.0519366989939427e-06,1555900.4211011238,52.59183673469388,6.071136498764472e-34,6.661756690116056
0.0,1.0519366989939427e-06,2074826.5578502887,52.59183673469388,3.0181491457708905e-34,6.661756690116056
0.0,1.0519366989939427e-06,2766825.682915017,52.59183673469388,1.5129577543151869e-34,6.661756690116056
0.0,1.0519366989939427e-06,3689621.347227101,52.59183673469388,7.580021833531668e-35,6.661756690116056
0.0,1.0519366989939427e-06,4920189.143094657,52.59183673469388,3.80353936936157e-35,6.661756690116056
0.0,1.0519366989939427e-06,6561177.672614025,52.59183673469388,1.961708920578329e-35,6.661756690116056
0.0,1.0519366989939427e-06,8749471.046662277,52.59183673469388,1.0063607818506882e-35,6.661756690116056
0.0,1.0519366989939427e-06,11667607.16081662,52.59183673469388,5.216854137633251e-36,6.661756690116056
0.0,1.0519366989939427e-06,15559004.211011235,52.59183673469388,2.7502190165655228e-36,6.661756690116056
0.0,1.0519366989939427e-06,20748265.57850289,52.59183673469388,1.4622902449388128e-36,6.661756690116056
0.0,1.0519366989939427e-06,27668256.82915017,52.59183673469388,8.065735099458899e-37,6.661756690116056
0.0,1.0519366989939427e-06,36896213.47227101,52.59183673469388,4.571105276281394e-37,6.661756690116056
0.0,1.0519366989939427e-06,49201891.43094657,52.59183673469388,2.6766628045844597e-37,6.661756690116056
0.0,1.0519366989939427e-06,65611776.72614025,52.59183673469388,1.5852137784338364e-37,6.661756690116056
0.0,1.0519366989939427e-06,87494710.4666228,52.59183673469388,9.464930236240896e-38,6.661756690116056
0.0,1.0519366989939427e-06,116676071.60816622,52.59183673469388,5.512885302018e-38,6.661756690116056
0.0,1.0519366989939427e-06,155590042.11011234,52.59183673469388,3.1704705764752177e-38,6.661756690116056
0.0,1.0519366989939427e-06,207482655.7850289,52.59183673469388,1.7638950481239997e-38,6.661756690116056
0.0,1.0519366989939427e-06,276682568.29150176,52.59183673469388,9.499488678733358e-39,6.661756690116056
0.0,1.0519366989939427e-06,368962134.7227101,52.59183673469388,4.95301694858283e-39,6.661756690116056
0.0,1.0519366989939427e-06,492018914.3094657,52.59183673469388,2.431353080374568e-39,6.661756690116056
0.0,1.0519366989939427e-06,656117767.2614025,52.59183673469388,1.1434577711754169e-39,6.661756690116056
0.0,1.0519366989939427e-06,874947104.6662278,52.59183673469388,4.993383151153291e-40,6.661756690116056
0.0,1.0519366989939427e-06,1166760716.0816624,52.59183673469388,2.0499015340950225e-40,6.661756690116056
0.0,1.0519366989939427e-06,1555900421.1011233,52.59183673469388,7.495614622972658e-41,6.661756690116056
0.0,1.0519366989939427e-06,2074826557.850289,52.59183673469388,2.55969386352544e-41,6.661756690116056
0.0,1.0519366989939427e-06,2766825682.915017,52.59183673469388,7.711705652331726e-42,6.661756690116056
0.0,1.0519366989939427e-06,3689621347.227101,52.59183673469388,1.9228135612764767e-42,6.661756690116056
0.0,1.0519366989939427e-06,4920189143.094657,52.59183673469388,4.047157799540615e-43,6.661756690116056
0.0,1.0519366989939427e-06,6561177672.614025,52.59183673469388,6.676454024543366e-44,6.661756690116056
0.0,1.0519366989939427e-06,8749471046.66228,52.59183673469388,8.723898817296025e-45,6.661756690116056
0.0,1.0519366989939427e-06,11667607160.81662,52.59183673469388,7.66506444104104e-46,6.661756690116056
0.0,1.0519366989939427e-06,15559004211.011234,52.59183673469388,4.32896375208341e-47,6.661756690116056
0.0,1.0519366989939427e-06,20748265578.50289,52.59183673469388,1.611425479720771e-48,6.661756690116056
0.0,1.0519366989939427e-06,27668256829.150173,52.59183673469388,2.726465810355147e-50,6.661756690116056
0.0,1.0519366989939427e-06,36896213472.27101,52.59183673469388,1.338930426183003e-52,6.661756690116056
0.0,1.0519366989939427e-06,49201891430.94656,52.59183673469388,2.2355685842371116e-55,6.661756690116056
0.0,1.0519366989939427e-06,65611776726.140236,52.59183673469388,4.3781263292262705e-59,6.661756690116056
0.0,1.2618888988171038e-06,0.7829999999999999,50.979591836734684,9.952200268222891e-24,8.112450552966754
0.0,1.2618888988171038e-06,0.9558104627445452,50.979591836734684,9.952200268222891e-24,8.112450552966754
0.0,1.2618888988171038e-06,1.1667607160816622,50.979591836734684,9.952200268222891e-24,8.112450552966754
0.0,1.2618888988171038e-06,1.5559004211011234,50.979591836734684,1.2454377765484492e-23,8.112450552966754
0.0,1.2618888988171038e-06,2.074826557850289,50.979591836734684,1.2564784913550467e-23,8.112450552966754
0.0,1.2618888988171038e-06,2.7668256829150173,50.979591836734684,1.1505029345832608e-23,8.112450552966754
0.0,1.2618888988171038e-06,3.689621347227101,50.979591836734684,8.971094443286355e-24,8.112450552966754
0.0,1.2618888988171038e-06,4.920189143094657,50.979591836734684,5.69476094833904e-24,8.112450552966754
0.0,1.2618888988171038e-06,6.561177672614025,50.979591836734684,3.320926073079454e-24,8.112450552966754
0.0,1.2618888988171038e-06,8.749471046662281,50.979591836734684,2.0053876252703557e-24,8.112450552966754
0.0,1.2618888988171038e-06,11.667607160816619,50.979591836734684,1.20757762187843e-24,8.112450552966754
0.0,1.2618888988171038e-06,15.559004211011233,50.979591836734684,7.172806795073829e-25,8.112450552966754
0.0,1.2618888988171038e-06,20.748265578502885,50.979591836734684,4.175739757684995e-25,8.112450552966754
