,mass,coupling
0,0.01,2.8886217547552418e-06
1,0.011682494382875594,2.895120647510502e-06
2,0.011770603999905144,2.9342695039559703e-06
3,0.011930081330667234,2.9739477452346077e-06
4,0.012154278300644437,3.014162529877392e-06
5,0.012433679765776938,3.0549211132155153e-06
6,0.012756951734676206,3.0962308486893465e-06
7,0.013112063287559959,3.1380991891751215e-06
8,0.013487294098924449,3.1805336883295175e-06
9,0.013872002801928374,3.2235420019524593e-06
10,0.014257108217878182,3.2671318893683395e-06
11,0.014635299957721061,3.311311214825908e-06
12,0.01500103422079635,3.3560879489170964e-06
13,0.015350384500167362,3.4014701700150323e-06
14,0.01568081242864177,3.447466065731491e-06
15,0.015990909985587203,3.494083934394063e-06
16,0.01628014782779871,3.54133218654329e-06
17,0.016548649859667187,3.5892193464500497e-06
18,0.01679700307929788,3.63775405365346e-06
19,0.01702610437732934,3.6869450645195736e-06
20,0.017237041688316395,3.736801253821156e-06
21,0.01743100483979335,3.787331616338823e-06
22,0.01760922082080795,3.83854526848383e-06
23,0.017772908390423114,3.890451449942805e-06
24,0.01792324754901214,3.9430595253447196e-06
25,0.01806136014011226,3.99637898595041e-06
26,0.018188298590798707,4.050419451364931e-06
27,0.018305040461336065,4.105190671273079e-06
28,0.01841248703282642,4.160702527198372e-06
29,0.018511464612362628,4.216965034285822e-06
30,0.018602727588797427,4.273988343108815e-06
31,0.02,4.322101510158523e-06
32,0.020837557930467123,4.331782741500416e-06
33,0.02087417006812526,4.3903586564094476e-06
34,0.020945075223534528,4.449726655781663e-06
35,0.02104744486672409,4.509897450466355e-06
36,0.02117708222160959,4.570881896148752e-06
37,0.021328870434816724,4.632690995308536e-06
38,0.021497269093739252,4.695335899204856e-06
39,0.021676776377400134,4.758827909888171e-06
40,0.021862297576178163,4.823178482239309e-06
41,0.022049392170751643,4.888399226036091e-06
42,0.022234400175407797,4.954501908047904e-06
43,0.022415116496882576,5.021498454158601e-06
44,0.022590228927170157,5.089400951518094e-06
45,0.02275689814453738,5.158221650723061e-06
46,0.02291419668579664,5.227972968027129e-06
47,0.025,5.286847404956663e-06
48,0.025835997097008435,5.298667487580942e-06
49,0.025869338027591424,5.370317963702533e-06
50,0.02593710943174729,5.442937323178379e-06
51,0.02603674710042915,5.516538667595586e-06
52,0.026164266125350822,5.591135275705608e-06
53,0.026314685757335206,5.6667406058199195e-06
54,0.026482518409810765,5.743368298238096e-06
55,0.02666223895629817,5.821032177708722e-06
56,0.02684867047854049,5.899746255923572e-06
57,0.027037252870910775,5.979524734045527e-06
58,0.027224189985266267,6.060382005270672e-06
59,0.02740649199159083,6.1423326574250325e-06
60,0.027581940134752708,6.2253914755964326e-06
61,0.027749002700965898,6.309573444801943e-06
62,0.027906727038030064,6.394893752691389e-06
63,0.03,6.4669620235300614e-06
64,0.031665906765158985,6.481367792287428e-06
65,0.0317123250797354,6.569011164762675e-06
66,0.03182842010932105,6.657839682254362e-06
67,0.03200998468809769,6.747869370717136e-06
68,0.0322497790262567,6.8391164728142925e-06
69,0.03253831301627424,6.931597450848239e-06
70,0.032864805623199905,7.025328989730521e-06
71,0.03321814928064985,7.120327999992026e-06
72,0.033587737345706095,7.2166116208338835e-06
73,0.033964069851726605,7.314197223219629e-06
74,0.034339113789972266,7.413102413009178e-06
75,0.03470644161290875,7.513345034135174e-06
76,0.0350611984356497,7.614943171822306e-06
77,0.03539995604003793,7.717915155850127e-06
78,0.03572050628604463,7.82227956386003e-06
79,0.03602163458507616,7.92805522470691e-06
80,0.03630290082121943,8.035261221856176e-06
81,0.03656444350913616,8.143916896826677e-06
82,0.03680681424363297,8.25404185268019e-06
83,0.0370308436742708,8.365655957558108e-06
84,0.037237536823537726,8.478779348265931e-06
85,0.037427993897412186,8.593432433906226e-06
86,0.03760335220517109,8.709635899560797e-06
87,0.03776474493881074,8.827410710022461e-06
88,0.03791327303262384,8.946778113577481e-06
89,0.03804998692132547,9.06775964583904e-06
90,0.03817587561966117,9.190377133632585e-06
91,0.03829186109566646,9.3146526989337e-06
92,0.03839879637826849,9.440608762859225e-06
93,0.03849746622323027,9.56826804971237e-06
94,0.04,9.675894236259698e-06
95,0.040840872735561036,9.697653591082486e-06
96,0.04088216032735433,9.828788730000314e-06
97,0.040956687994857806,9.961697125149404e-06
98,0.04106191650690987,1.0096402755134483e-05
99,0.04119371943628859,1.0232929922807536e-05
100,0.04134697272322245,1.0371303259652412e-05
101,0.04151626208068722,1.0511547730228687e-05
102,0.04169622290749854,1.065368863667563e-05
103,0.04188189102372697,1.0797751623277093e-05
104,0.042068938192339554,1.09437626810881e-05
105,0.04225379308257553,1.109174815262401e-05
106,0.0424336662496428,1.1241734736613091e-05
107,0.045,1.1368323693695695e-05
108,0.04583629378335403,1.1393749492813369e-05
109,0.04586978963261236,1.1547819846894581e-05
110,0.04593702253653634,1.1703973595386187e-05
111,0.046035474458893645,1.186223891069224e-05
112,0.046161264830028186,1.2022644346174132e-05
113,0.04630955715126218,1.2185218841302e-05
114,0.04647502549227963,1.2349991726875853e-05
115,0.046652302360729175,1.2516992730317256e-05
116,0.046836348044160266,1.2686251981032604e-05
117,0.05,1.2829205803561054e-05
118,0.05083341707523656,1.2857800015848887e-05
119,0.0508584859883917,1.3031667784523e-05
120,0.050917386476627344,1.3207886655325506e-05
121,0.05100799117602284,1.338648842069994e-05
122,0.051126753975518,1.3567505302998626e-05
123,0.05126908351892683,1.3750969960296051e-05
124,0.05142979416532599,1.3936915492280871e-05
125,0.055,1.409339241103332e-05
