,mass,coupling
293,0.4699911465156698,0.000958664546837557
294,0.46999211355332193,0.0009847666521101577
295,0.46999322993398623,0.0010115794542598982
296,0.4699945254924511,0.001039122303835169
297,0.46999596369876223,0.0010674150782527558
298,0.46999752247975357,0.0010964781961431851
299,0.4699991551350424,0.0011263326320866585
300,0.47,0.0011410939514365855
301,0.49,0.0011424388737688723
302,0.5,0.0011430899621151028
303,0.52,0.0011443955565429479
304,0.54,0.0011460989163093209
305,0.5700000000000001,0.0011488723599445373
306,0.6,0.0011514324736750748
307,0.6500000000000001,0.001155353378504872
308,0.666696441535988,0.0011569999317502114
309,0.7,0.0011599332057332919
310,0.75,0.0011646921411869932
311,0.8,0.0011713281130471547
312,0.85,0.0011795690837018036
313,0.8891625196157478,0.001188502227437019
314,0.8999999999999999,0.001190784738535233
315,0.95,0.001204107182023963
316,1.0,0.0012207376061390235
317,1.000333191053409,0.001220862254059072
318,1.0817796160142157,0.0012541033655447502
319,1.1456586085807672,0.0012882495516931352
320,1.2703352694089118,0.0013233254554872206
321,1.2821558434511933,0.001359356390878527
322,1.2972993637869512,0.001396368361055939
323,1.3,0.001409392233796406
324,1.3067276929175602,0.001434388077211967
325,1.3176183986590464,0.001473442977819963
326,1.393395722450533,0.0015135612484362105
327,1.397906545967685,0.0015547718420411759
328,1.4323871230530942,0.0015971044999346024
329,1.434997701675629,0.0016405897731995387
330,1.4378990966432195,0.001685259044750751
331,1.4512078460678561,0.0017311445519834915
332,1.4920107685154806,0.0017782794100389228
333,1.492609494040457,0.0018266976357030034
334,1.4934770583105892,0.0018764341719560856
335,1.4945677599875695,0.0019275249131909366
336,1.4958358860579468,0.0019800067311173857
337,1.497243693825327,0.002033917501372293
338,1.4987503373699906,0.0020892961308540407
339,1.5,0.002133958668264081
