0.01	1.e-8	6.776805163849769e-7
0.01	1.0272275691833045e-8	7.345234292612543e-7
0.01	1.0551964788902405e-8	7.961518438929555e-7
0.01	1.0839269140212039e-8	8.629395718465797e-7
0.01	1.113439609062362e-8	9.353333224528987e-7
0.01	1.143755863049539e-8	1.013810046331311e-6
0.01	1.1748975549395302e-8	1.0988656219968397e-6
0.01	1.2068871593999416e-8	1.191054915925011e-6
0.01	1.2397477630289453e-8	1.2909697399051077e-6
0.01	1.273503081016663e-8	1.3992831583541375e-6
0.01	1.308177474260193e-8	1.516670540622288e-6
0.01	1.3437959669446527e-8	1.643925137868658e-6
0.01	1.3803842646028838e-8	1.7818025766568491e-6
0.01	1.4179687726669037e-8	1.9312623848798127e-6
0.01	1.4565766155244572e-8	2.093282354088777e-6
0.01	1.4962356560944326e-8	2.2688722832234138e-6
0.01	1.5369745159352708e-8	2.4591920698477042e-6
0.01	1.5788225959008745e-8	2.6654969386973667e-6
0.01	1.6218100973589297e-8	2.889054451195696e-6
0.01	1.665968043986952e-8	3.1313789212828013e-6
0.01	1.711328304161781e-8	3.3940690561405565e-6
0.01	1.757923613958693e-8	3.6787334084825882e-6
0.01	1.805787600776718e-8	3.987282605108079e-6
0.01	1.8549548076072193e-8	4.321756872785889e-6
0.01	1.9054607179632482e-8	4.684248993875619e-6
0.01	1.9573417814876615e-8	5.077116834403297e-6
0.01	2.0106354402584895e-8	5.502919367210594e-6
0.01	2.065380155810531e-8	5.964454114285871e-6
0.01	2.1216154368926824e-8	6.464658860319316e-6
0.01	2.1793818679810447e-8	7.006856192164326e-6
0.01	2.2387211385683378e-8	7.5944933296626454e-6
0.01	2.2996760732508333e-8	8.231395249256238e-6
0.01	2.3622906626344603e-8	8.921667134942204e-6
0.01	2.4266100950824142e-8	9.669845986897328e-6
0.01	2.4926807893271758e-8	0.000010480716963731792
0.01	2.5605504279704753e-8	0.000011359548984827
0.01	2.6302679918953814e-8	0.00001231210586599835
0.01	2.7018837956153442e-8	0.000013344536009752359
0.01	2.7754495235857102e-8	0.000014463424270922125
0.01	2.8510182675039096e-8	0.00001567619626266726
0.01	2.9286445646252374e-8	0.000016990518131725545
0.01	3.0083844371218796e-8	0.000018415086514377916
0.01	3.090295432513592e-8	0.000019959011067307088
0.01	3.174436665199206e-8	0.000021632314347232996
0.01	3.2608688591189356e-8	0.000023445935178346996
0.01	3.3496543915782795e-8	0.000025411429456239313
0.01	3.440857338265136e-8	0.0000275417168775051
0.01	3.5345435194926315e-8	0.000029850463194774227
0.01	3.6307805477010175e-8	0.00003235275310647372
0.01	3.7296378762529354e-8	0.000035064633607495004
0.01	3.831186849557285e-8	0.000038003713166386984
0.01	3.935500754557772e-8	0.00004118907085212944
0.01	4.042654873623441e-8	0.000044641316852353154
0.01	4.1527265388792464e-8	0.00004838274375295081
0.01	4.265795188015925e-8	0.000052437585614487126
0.01	4.3819424216194366e-8	0.00005683211375602703
0.01	4.5012520620613364e-8	0.00006159468400633376
0.01	4.623810213992603e-8	0.00006675613366926615
0.01	4.749705326484557e-8	0.00007234996641788515
0.01	4.879028256861725e-8	0.00007841222599175615
0.01	5.011872336272725e-8	0.00008498210303012677
0.01	5.14833343704648e-8	0.00009210216889871983
0.01	5.288510041882383e-8	0.00009981833363237838
0.01	5.432503314924336e-8	0.00010818066832142237
0.01	5.580417174769969e-8	0.00011724310913702707
0.01	5.732358369467719e-8	0.00012706415489766536
0.01	5.8884365535558836e-8	0.0001377072619039989
0.01	6.048764367199325e-8	0.000149241269453644
0.01	6.213457517480752e-8	0.0001617406528546875
0.01	6.382634861905482e-8	0.00017528634014032
0.01	6.556418494179785e-8	0.00018996532182395323
0.01	6.734933832324762e-8	0.00020587274358151175
0.01	6.918309709189362e-8	0.00022311102384094778
0.01	7.106678465427843e-8	0.00024179173634353637
0.01	7.30017604500878e-8	0.00026203501777447344
0.01	7.498942093324559e-8	0.00028397177917080404
0.01	7.703120057972147e-8	0.0003077433370160221
0.01	7.912857292277883e-8	0.00033350307788537124
0.01	8.128305161640995e-8	0.00036141697937675334
0.01	8.349619152772587e-8	0.0003916647689198242
0.01	8.576958985908945e-8	0.0004244417450330947
0.01	8.810488730080147e-8	0.00045995914915976605
0.01	9.050376921517129e-8	0.0004984451781674617
0.01	9.296796685282718e-8	0.0005401480875247635
0.01	9.549925860214369e-8	0.0005853363224525683
0.01	9.809947127268784e-8	0.0006343003506866491
0.01	1.0077048141361054e-7	0.0006873558631881713
0.01	1.0351421666793451e-7	0.0007448437017798129
0.01	1.0633265716371605e-7	0.0008071333195886271
0.01	1.0922783694308573e-7	0.0008746257837898746
0.01	1.122018454301963e-7	0.0009477545977793941
0.01	1.152568289391414e-7	0.0010269894539841513
0.01	1.1839499222293016e-7	0.0011128391949235805
0.01	1.216186000646368e-7	0.001205855522818755
0.01	1.2492997891187331e-7	0.001306635110718471
0.01	1.2833151855576512e-7	0.0014158248312205412
0.01	1.3182567385564074e-7	0.0015341249122912902
0.01	1.3541496651068094e-7	0.0016622935696924519
0.01	1.3910198687980537e-7	0.0018011529146866679
0.01	1.4288939585111036e-7	0.001951592586461753
0.01	1.4677992676220706e-7	0.0021145754289239533
0.01	1.507763873728454e-7	0.0022911454081986447
0.01	1.5488166189124795e-7	0.0024824323925185434
0.01	1.590987130556171e-7	0.0026896597154697473
0.01	1.634305842723136e-7	0.0029141523400816353
0.01	1.6788040181225588e-7	0.0031573451150136433
0.01	1.7245137706712003e-7	0.0034207916259474413
0.01	1.7714680886697119e-7	0.0037061736788111775
0.01	1.8197008586099824e-7	0.004015312047255604
